:START_ID,:END_ID,relation,:TYPE
31597,10106,ºæ,ºæ
31255,10106,ºæ,ºæ
31598,10106,ºæ,ºæ
31599,10106,ºæ,ºæ
30242,10106,ºæ,ºæ
30245,10106,ºæ,ºæ
31600,10106,ºæ,ºæ
31593,10106,ºæ,ºæ
31601,10106,ºæ,ºæ
31602,10106,ºæ,ºæ
31603,10106,ºæ,ºæ
31604,10106,ºæ,ºæ
31605,10107,ºæ,ºæ
31606,10107,ºæ,ºæ
31607,10107,ºæ,ºæ
31608,10107,ºæ,ºæ
31609,10107,ºæ,ºæ
31610,10107,ºæ,ºæ
31611,10107,ºæ,ºæ
31567,10107,ºæ,ºæ
31612,10107,ºæ,ºæ
31308,10107,ºæ,ºæ
31613,10107,ºæ,ºæ
31614,10107,ºæ,ºæ
31615,10107,ºæ,ºæ
31616,10107,ºæ,ºæ
31617,10107,ºæ,ºæ
31618,10107,ºæ,ºæ
31619,10107,ºæ,ºæ
31620,10107,ºæ,ºæ
31621,10107,ºæ,ºæ
31622,10107,ºæ,ºæ
31623,10108,ºæ,ºæ
31624,10108,ºæ,ºæ
31625,10108,ºæ,ºæ
31626,10108,ºæ,ºæ
31627,10108,ºæ,ºæ
31628,10108,ºæ,ºæ
31629,10108,ºæ,ºæ
31630,10108,ºæ,ºæ
31631,10108,ºæ,ºæ
31632,10108,ºæ,ºæ
31633,10108,ºæ,ºæ
31634,10108,ºæ,ºæ
31635,10108,ºæ,ºæ
31636,10108,ºæ,ºæ
31637,10108,ºæ,ºæ
31638,10109,ºæ,ºæ
31639,10109,ºæ,ºæ
31640,10109,ºæ,ºæ
31641,10109,ºæ,ºæ
31642,10109,ºæ,ºæ
31643,10109,ºæ,ºæ
31644,10109,ºæ,ºæ
30785,10110,ºæ,ºæ
31645,10110,ºæ,ºæ
31646,10110,ºæ,ºæ
30914,10110,ºæ,ºæ
31647,10110,ºæ,ºæ
31648,10110,ºæ,ºæ
31243,10110,ºæ,ºæ
31649,10110,ºæ,ºæ
31650,10110,ºæ,ºæ
30797,10110,ºæ,ºæ
31651,10110,ºæ,ºæ
31652,10110,ºæ,ºæ
31653,10110,ºæ,ºæ
31654,10110,ºæ,ºæ
31655,10110,ºæ,ºæ
31656,10111,ºæ,ºæ
31657,10111,ºæ,ºæ
31508,10111,ºæ,ºæ
31144,10111,ºæ,ºæ
31577,10111,ºæ,ºæ
31658,10111,ºæ,ºæ
31659,10111,ºæ,ºæ
31660,10111,ºæ,ºæ
31661,10111,ºæ,ºæ
30749,10111,ºæ,ºæ
31662,10111,ºæ,ºæ
31663,10111,ºæ,ºæ
30575,10111,ºæ,ºæ
31664,10111,ºæ,ºæ
31665,10111,ºæ,ºæ
31666,10111,ºæ,ºæ
31667,10111,ºæ,ºæ
31668,10111,ºæ,ºæ
31669,10112,ºæ,ºæ
31670,10112,ºæ,ºæ
31671,10112,ºæ,ºæ
31672,10112,ºæ,ºæ
31673,10112,ºæ,ºæ
31674,10112,ºæ,ºæ
31675,10112,ºæ,ºæ
31676,10112,ºæ,ºæ
31677,10112,ºæ,ºæ
31678,10112,ºæ,ºæ
31679,10112,ºæ,ºæ
31680,10112,ºæ,ºæ
31681,10112,ºæ,ºæ
31682,10112,ºæ,ºæ
31683,10112,ºæ,ºæ
31684,10112,ºæ,ºæ
31685,10113,ºæ,ºæ
31686,10113,ºæ,ºæ
31687,10113,ºæ,ºæ
31688,10113,ºæ,ºæ
31689,10113,ºæ,ºæ
31690,10113,ºæ,ºæ
31691,10113,ºæ,ºæ
31692,10113,ºæ,ºæ
30552,10114,ºæ,ºæ
30546,10114,ºæ,ºæ
30551,10114,ºæ,ºæ
31693,10114,ºæ,ºæ
31694,10114,ºæ,ºæ
30759,10115,ºæ,ºæ
31695,10115,ºæ,ºæ
31008,10115,ºæ,ºæ
31696,10115,ºæ,ºæ
31697,10115,ºæ,ºæ
31698,10115,ºæ,ºæ
31699,10115,ºæ,ºæ
31700,10115,ºæ,ºæ
31701,10115,ºæ,ºæ
31702,10115,ºæ,ºæ
31703,10115,ºæ,ºæ
31704,10116,ºæ,ºæ
31705,10116,ºæ,ºæ
31706,10116,ºæ,ºæ
31707,10116,ºæ,ºæ
31708,10116,ºæ,ºæ
31008,10117,ºæ,ºæ
31180,10117,ºæ,ºæ
31009,10117,ºæ,ºæ
31287,10117,ºæ,ºæ
31289,10117,ºæ,ºæ
30760,10117,ºæ,ºæ
31290,10117,ºæ,ºæ
31709,10117,ºæ,ºæ
31710,10117,ºæ,ºæ
31711,10118,ºæ,ºæ
31712,10118,ºæ,ºæ
31713,10118,ºæ,ºæ
31714,10118,ºæ,ºæ
31715,10118,ºæ,ºæ
31716,10118,ºæ,ºæ
30082,10118,ºæ,ºæ
31717,10118,ºæ,ºæ
31718,10118,ºæ,ºæ
31719,10118,ºæ,ºæ
31720,10118,ºæ,ºæ
30493,10119,ºæ,ºæ
31721,10119,ºæ,ºæ
31722,10119,ºæ,ºæ
31723,10119,ºæ,ºæ
30982,10119,ºæ,ºæ
31724,10119,ºæ,ºæ
31725,10119,ºæ,ºæ
31726,10119,ºæ,ºæ
31727,10119,ºæ,ºæ
31728,10119,ºæ,ºæ
31729,10119,ºæ,ºæ
31730,10119,ºæ,ºæ
31731,10119,ºæ,ºæ
31732,10119,ºæ,ºæ
31733,10119,ºæ,ºæ
31734,10119,ºæ,ºæ
31735,10119,ºæ,ºæ
31736,10119,ºæ,ºæ
31737,10119,ºæ,ºæ
31738,10119,ºæ,ºæ
31739,10119,ºæ,ºæ
31740,10119,ºæ,ºæ
31741,10119,ºæ,ºæ
31742,10119,ºæ,ºæ
31743,10120,ºæ,ºæ
30704,10120,ºæ,ºæ
30707,10120,ºæ,ºæ
31744,10120,ºæ,ºæ
31745,10120,ºæ,ºæ
31746,10120,ºæ,ºæ
31747,10120,ºæ,ºæ
31748,10120,ºæ,ºæ
31749,10120,ºæ,ºæ
30980,10120,ºæ,ºæ
31750,10120,ºæ,ºæ
31751,10120,ºæ,ºæ
31752,10120,ºæ,ºæ
31753,10121,ºæ,ºæ
31075,10121,ºæ,ºæ
31754,10121,ºæ,ºæ
30199,10121,ºæ,ºæ
31755,10121,ºæ,ºæ
31756,10121,ºæ,ºæ
31757,10121,ºæ,ºæ
31758,10121,ºæ,ºæ
31759,10121,ºæ,ºæ
31760,10121,ºæ,ºæ
31761,10121,ºæ,ºæ
31762,10121,ºæ,ºæ
31763,10121,ºæ,ºæ
31144,10122,ºæ,ºæ
31764,10122,ºæ,ºæ
31765,10122,ºæ,ºæ
31766,10122,ºæ,ºæ
31767,10122,ºæ,ºæ
31258,10122,ºæ,ºæ
31768,10122,ºæ,ºæ
31769,10122,ºæ,ºæ
31770,10122,ºæ,ºæ
31771,10122,ºæ,ºæ
31772,10122,ºæ,ºæ
31773,10122,ºæ,ºæ
31062,10122,ºæ,ºæ
31774,10122,ºæ,ºæ
31775,10122,ºæ,ºæ
31776,10122,ºæ,ºæ
31777,10122,ºæ,ºæ
31778,10122,ºæ,ºæ
31779,10123,ºæ,ºæ
31780,10123,ºæ,ºæ
31781,10123,ºæ,ºæ
31782,10123,ºæ,ºæ
31783,10123,ºæ,ºæ
31784,10123,ºæ,ºæ
31785,10123,ºæ,ºæ
31786,10123,ºæ,ºæ
31787,10123,ºæ,ºæ
31788,10123,ºæ,ºæ
31789,10123,ºæ,ºæ
31790,10123,ºæ,ºæ
31791,10123,ºæ,ºæ
31792,10123,ºæ,ºæ
31793,10123,ºæ,ºæ
31794,10123,ºæ,ºæ
31795,10123,ºæ,ºæ
31796,10123,ºæ,ºæ
31501,10124,ºæ,ºæ
31797,10124,ºæ,ºæ
31659,10124,ºæ,ºæ
31798,10124,ºæ,ºæ
31799,10124,ºæ,ºæ
31800,10124,ºæ,ºæ
31801,10124,ºæ,ºæ
31773,10124,ºæ,ºæ
31802,10124,ºæ,ºæ
31803,10124,ºæ,ºæ
31804,10124,ºæ,ºæ
31805,10124,ºæ,ºæ
31806,10124,ºæ,ºæ
31807,10124,ºæ,ºæ
31808,10124,ºæ,ºæ
31809,10124,ºæ,ºæ
31810,10124,ºæ,ºæ
31811,10124,ºæ,ºæ
31812,10124,ºæ,ºæ
31813,10124,ºæ,ºæ
31814,10124,ºæ,ºæ
31815,10124,ºæ,ºæ
31816,10124,ºæ,ºæ
31817,10124,ºæ,ºæ
31818,10124,ºæ,ºæ
31819,10124,ºæ,ºæ
31820,10124,ºæ,ºæ
31821,10124,ºæ,ºæ
31822,10124,ºæ,ºæ
31823,10124,ºæ,ºæ
31824,10124,ºæ,ºæ
31825,10124,ºæ,ºæ
31826,10124,ºæ,ºæ
31827,10124,ºæ,ºæ
31828,10124,ºæ,ºæ
31829,10124,ºæ,ºæ
31830,10124,ºæ,ºæ
31831,10125,ºæ,ºæ
31832,10125,ºæ,ºæ
31833,10125,ºæ,ºæ
31834,10125,ºæ,ºæ
31835,10125,ºæ,ºæ
31836,10125,ºæ,ºæ
31837,10125,ºæ,ºæ
31838,10125,ºæ,ºæ
31839,10125,ºæ,ºæ
31840,10125,ºæ,ºæ
31841,10125,ºæ,ºæ
31842,10125,ºæ,ºæ
31843,10125,ºæ,ºæ
31844,10125,ºæ,ºæ
31845,10125,ºæ,ºæ
31846,10125,ºæ,ºæ
31847,10125,ºæ,ºæ
30759,10126,ºæ,ºæ
31008,10126,ºæ,ºæ
31848,10126,ºæ,ºæ
31849,10126,ºæ,ºæ
31700,10126,ºæ,ºæ
31850,10126,ºæ,ºæ
31851,10126,ºæ,ºæ
31852,10126,ºæ,ºæ
31853,10127,ºæ,ºæ
31854,10127,ºæ,ºæ
31855,10127,ºæ,ºæ
31601,10127,ºæ,ºæ
30317,10128,ºæ,ºæ
30480,10128,ºæ,ºæ
30483,10128,ºæ,ºæ
31856,10128,ºæ,ºæ
31857,10128,ºæ,ºæ
31858,10128,ºæ,ºæ
31859,10128,ºæ,ºæ
31860,10128,ºæ,ºæ
31861,10128,ºæ,ºæ
31862,10128,ºæ,ºæ
31863,10128,ºæ,ºæ
31864,10128,ºæ,ºæ
30487,10128,ºæ,ºæ
31865,10128,ºæ,ºæ
31866,10128,ºæ,ºæ
31867,10129,ºæ,ºæ
30952,10129,ºæ,ºæ
30270,10129,ºæ,ºæ
31868,10129,ºæ,ºæ
31869,10129,ºæ,ºæ
31870,10129,ºæ,ºæ
31871,10129,ºæ,ºæ
31872,10129,ºæ,ºæ
31873,10129,ºæ,ºæ
31874,10129,ºæ,ºæ
31875,10129,ºæ,ºæ
31876,10129,ºæ,ºæ
31877,10129,ºæ,ºæ
30778,10130,ºæ,ºæ
31878,10130,ºæ,ºæ
31879,10130,ºæ,ºæ
31880,10130,ºæ,ºæ
31881,10130,ºæ,ºæ
31882,10130,ºæ,ºæ
31883,10131,ºæ,ºæ
31884,10131,ºæ,ºæ
31885,10131,ºæ,ºæ
31886,10131,ºæ,ºæ
30016,10131,ºæ,ºæ
31887,10132,ºæ,ºæ
31888,10132,ºæ,ºæ
31889,10132,ºæ,ºæ
31890,10132,ºæ,ºæ
31891,10132,ºæ,ºæ
31892,10132,ºæ,ºæ
31893,10132,ºæ,ºæ
31894,10132,ºæ,ºæ
31895,10132,ºæ,ºæ
31896,10132,ºæ,ºæ
31897,10132,ºæ,ºæ
31898,10132,ºæ,ºæ
31899,10132,ºæ,ºæ
31900,10132,ºæ,ºæ
31009,10133,ºæ,ºæ
31289,10133,ºæ,ºæ
31901,10133,ºæ,ºæ
31902,10133,ºæ,ºæ
31903,10133,ºæ,ºæ
31904,10133,ºæ,ºæ
31905,10133,ºæ,ºæ
31906,10133,ºæ,ºæ
31014,10134,ºæ,ºæ
31907,10134,ºæ,ºæ
31028,10134,ºæ,ºæ
31908,10134,ºæ,ºæ
31909,10134,ºæ,ºæ
31910,10134,ºæ,ºæ
31911,10134,ºæ,ºæ
31912,10134,ºæ,ºæ
31913,10134,ºæ,ºæ
31914,10134,ºæ,ºæ
31915,10134,ºæ,ºæ
31916,10134,ºæ,ºæ
31917,10134,ºæ,ºæ
31918,10134,ºæ,ºæ
31919,10134,ºæ,ºæ
31920,10134,ºæ,ºæ
31921,10134,ºæ,ºæ
31922,10134,ºæ,ºæ
31923,10134,ºæ,ºæ
31924,10134,ºæ,ºæ
31925,10134,ºæ,ºæ
31926,10134,ºæ,ºæ
31927,10134,ºæ,ºæ
30567,10134,ºæ,ºæ
31928,10134,ºæ,ºæ
31929,10134,ºæ,ºæ
31930,10134,ºæ,ºæ
31931,10134,ºæ,ºæ
31932,10135,ºæ,ºæ
30122,10135,ºæ,ºæ
30172,10135,ºæ,ºæ
31933,10135,ºæ,ºæ
31934,10135,ºæ,ºæ
31935,10135,ºæ,ºæ
31936,10135,ºæ,ºæ
31937,10135,ºæ,ºæ
31938,10135,ºæ,ºæ
31939,10136,ºæ,ºæ
31797,10136,ºæ,ºæ
31940,10136,ºæ,ºæ
31941,10136,ºæ,ºæ
31942,10136,ºæ,ºæ
31943,10136,ºæ,ºæ
31944,10136,ºæ,ºæ
31945,10136,ºæ,ºæ
31649,10136,ºæ,ºæ
31946,10136,ºæ,ºæ
31947,10137,ºæ,ºæ
31948,10137,ºæ,ºæ
31949,10137,ºæ,ºæ
31950,10137,ºæ,ºæ
31951,10137,ºæ,ºæ
31952,10137,ºæ,ºæ
31953,10137,ºæ,ºæ
31954,10137,ºæ,ºæ
31955,10137,ºæ,ºæ
31956,10137,ºæ,ºæ
31957,10137,ºæ,ºæ
31958,10137,ºæ,ºæ
31959,10137,ºæ,ºæ
31960,10137,ºæ,ºæ
31961,10137,ºæ,ºæ
31962,10137,ºæ,ºæ
31963,10137,ºæ,ºæ
31964,10137,ºæ,ºæ
31965,10137,ºæ,ºæ
31966,10137,ºæ,ºæ
31967,10137,ºæ,ºæ
31968,10137,ºæ,ºæ
31969,10137,ºæ,ºæ
31970,10137,ºæ,ºæ
31971,10137,ºæ,ºæ
31972,10137,ºæ,ºæ
31973,10137,ºæ,ºæ
31974,10137,ºæ,ºæ
31975,10137,ºæ,ºæ
31976,10138,ºæ,ºæ
31371,10138,ºæ,ºæ
31977,10138,ºæ,ºæ
31978,10138,ºæ,ºæ
31979,10138,ºæ,ºæ
31980,10138,ºæ,ºæ
31981,10138,ºæ,ºæ
31982,10138,ºæ,ºæ
31394,10138,ºæ,ºæ
31983,10138,ºæ,ºæ
31984,10138,ºæ,ºæ
31985,10138,ºæ,ºæ
31986,10138,ºæ,ºæ
31987,10138,ºæ,ºæ
31988,10138,ºæ,ºæ
31989,10138,ºæ,ºæ
31990,10138,ºæ,ºæ
31991,10138,ºæ,ºæ
31992,10139,ºæ,ºæ
30948,10139,ºæ,ºæ
31993,10139,ºæ,ºæ
30900,10139,ºæ,ºæ
31994,10139,ºæ,ºæ
31995,10139,ºæ,ºæ
31996,10139,ºæ,ºæ
31334,10139,ºæ,ºæ
31997,10139,ºæ,ºæ
31998,10139,ºæ,ºæ
31999,10139,ºæ,ºæ
32000,10139,ºæ,ºæ
32001,10139,ºæ,ºæ
32002,10140,ºæ,ºæ
32003,10141,ºæ,ºæ
32004,10141,ºæ,ºæ
32005,10141,ºæ,ºæ
32006,10141,ºæ,ºæ
32007,10141,ºæ,ºæ
31541,10141,ºæ,ºæ
32008,10141,ºæ,ºæ
32009,10141,ºæ,ºæ
32010,10141,ºæ,ºæ
32011,10141,ºæ,ºæ
32012,10141,ºæ,ºæ
32013,10141,ºæ,ºæ
32014,10141,ºæ,ºæ
31600,10141,ºæ,ºæ
30253,10141,ºæ,ºæ
32015,10141,ºæ,ºæ
30245,10141,ºæ,ºæ
32016,10141,ºæ,ºæ
32017,10141,ºæ,ºæ
32018,10141,ºæ,ºæ
32019,10141,ºæ,ºæ
32020,10141,ºæ,ºæ
32021,10141,ºæ,ºæ
32022,10141,ºæ,ºæ
32023,10141,ºæ,ºæ
32024,10142,ºæ,ºæ
32025,10142,ºæ,ºæ
32026,10142,ºæ,ºæ
32027,10142,ºæ,ºæ
31907,10142,ºæ,ºæ
32028,10142,ºæ,ºæ
32029,10142,ºæ,ºæ
32030,10142,ºæ,ºæ
32031,10142,ºæ,ºæ
32032,10142,ºæ,ºæ
32033,10142,ºæ,ºæ
32034,10142,ºæ,ºæ
32035,10142,ºæ,ºæ
32036,10142,ºæ,ºæ
32037,10142,ºæ,ºæ
32038,10142,ºæ,ºæ
32039,10142,ºæ,ºæ
32040,10142,ºæ,ºæ
32041,10143,ºæ,ºæ
32042,10143,ºæ,ºæ
31539,10143,ºæ,ºæ
32043,10143,ºæ,ºæ
31588,10143,ºæ,ºæ
31541,10143,ºæ,ºæ
32044,10143,ºæ,ºæ
32045,10143,ºæ,ºæ
32046,10143,ºæ,ºæ
32047,10143,ºæ,ºæ
32048,10143,ºæ,ºæ
30252,10143,ºæ,ºæ
32049,10143,ºæ,ºæ
32050,10143,ºæ,ºæ
32051,10143,ºæ,ºæ
32052,10143,ºæ,ºæ
32053,10143,ºæ,ºæ
32054,10143,ºæ,ºæ
32055,10143,ºæ,ºæ
32056,10143,ºæ,ºæ
31591,10143,ºæ,ºæ
32057,10143,ºæ,ºæ
32058,10143,ºæ,ºæ
32059,10143,ºæ,ºæ
32060,10143,ºæ,ºæ
32061,10143,ºæ,ºæ
32062,10143,ºæ,ºæ
32063,10143,ºæ,ºæ
32064,10143,ºæ,ºæ
32065,10143,ºæ,ºæ
32066,10143,ºæ,ºæ
32067,10143,ºæ,ºæ
32068,10143,ºæ,ºæ
32069,10143,ºæ,ºæ
32070,10143,ºæ,ºæ
32071,10143,ºæ,ºæ
32072,10143,ºæ,ºæ
32073,10144,ºæ,ºæ
32074,10144,ºæ,ºæ
32075,10144,ºæ,ºæ
32076,10144,ºæ,ºæ
32077,10144,ºæ,ºæ
32078,10144,ºæ,ºæ
32079,10144,ºæ,ºæ
32080,10144,ºæ,ºæ
32081,10144,ºæ,ºæ
32082,10144,ºæ,ºæ
32083,10144,ºæ,ºæ
32084,10144,ºæ,ºæ
32085,10144,ºæ,ºæ
32086,10144,ºæ,ºæ
32087,10144,ºæ,ºæ
32088,10144,ºæ,ºæ
32089,10144,ºæ,ºæ
32090,10144,ºæ,ºæ
32091,10144,ºæ,ºæ
32092,10144,ºæ,ºæ
32093,10144,ºæ,ºæ
32094,10144,ºæ,ºæ
32095,10144,ºæ,ºæ
32096,10144,ºæ,ºæ
32097,10144,ºæ,ºæ
32098,10144,ºæ,ºæ
32099,10144,ºæ,ºæ
32100,10144,ºæ,ºæ
32101,10144,ºæ,ºæ
32102,10144,ºæ,ºæ
32103,10144,ºæ,ºæ
32104,10144,ºæ,ºæ
32105,10144,ºæ,ºæ
32106,10144,ºæ,ºæ
32107,10144,ºæ,ºæ
32108,10144,ºæ,ºæ
32109,10144,ºæ,ºæ
32110,10144,ºæ,ºæ
32111,10144,ºæ,ºæ
32112,10144,ºæ,ºæ
32113,10144,ºæ,ºæ
32114,10144,ºæ,ºæ
32115,10144,ºæ,ºæ
32116,10144,ºæ,ºæ
30888,10144,ºæ,ºæ
32117,10144,ºæ,ºæ
32118,10144,ºæ,ºæ
32119,10144,ºæ,ºæ
32120,10144,ºæ,ºæ
32121,10144,ºæ,ºæ
32122,10144,ºæ,ºæ
32123,10144,ºæ,ºæ
32124,10144,ºæ,ºæ
32125,10145,ºæ,ºæ
32126,10145,ºæ,ºæ
32127,10145,ºæ,ºæ
32128,10145,ºæ,ºæ
30310,10146,ºæ,ºæ
32129,10146,ºæ,ºæ
32130,10146,ºæ,ºæ
32131,10146,ºæ,ºæ
32132,10146,ºæ,ºæ
32133,10146,ºæ,ºæ
32134,10146,ºæ,ºæ
32135,10146,ºæ,ºæ
32136,10146,ºæ,ºæ
32137,10146,ºæ,ºæ
32138,10146,ºæ,ºæ
32139,10146,ºæ,ºæ
32140,10146,ºæ,ºæ
32141,10146,ºæ,ºæ
32142,10146,ºæ,ºæ
32143,10146,ºæ,ºæ
30266,10147,ºæ,ºæ
30913,10147,ºæ,ºæ
32144,10147,ºæ,ºæ
30653,10147,ºæ,ºæ
32145,10147,ºæ,ºæ
32146,10147,ºæ,ºæ
32147,10147,ºæ,ºæ
32148,10147,ºæ,ºæ
32149,10147,ºæ,ºæ
32150,10147,ºæ,ºæ
32151,10147,ºæ,ºæ
32152,10147,ºæ,ºæ
32153,10147,ºæ,ºæ
32154,10147,ºæ,ºæ
32155,10147,ºæ,ºæ
30246,10147,ºæ,ºæ
32156,10147,ºæ,ºæ
32157,10147,ºæ,ºæ
32158,10147,ºæ,ºæ
32159,10147,ºæ,ºæ
32160,10147,ºæ,ºæ
32161,10147,ºæ,ºæ
32162,10147,ºæ,ºæ
32163,10148,ºæ,ºæ
32164,10148,ºæ,ºæ
32165,10148,ºæ,ºæ
30983,10148,ºæ,ºæ
32166,10148,ºæ,ºæ
32167,10148,ºæ,ºæ
31884,10148,ºæ,ºæ
32168,10149,ºæ,ºæ
32169,10149,ºæ,ºæ
32170,10149,ºæ,ºæ
32171,10149,ºæ,ºæ
32172,10149,ºæ,ºæ
32173,10149,ºæ,ºæ
32174,10149,ºæ,ºæ
32175,10149,ºæ,ºæ
32176,10149,ºæ,ºæ
32177,10149,ºæ,ºæ
32178,10149,ºæ,ºæ
32179,10149,ºæ,ºæ
32180,10149,ºæ,ºæ
32181,10149,ºæ,ºæ
32182,10149,ºæ,ºæ
32183,10149,ºæ,ºæ
32184,10149,ºæ,ºæ
32185,10149,ºæ,ºæ
32186,10149,ºæ,ºæ
32187,10149,ºæ,ºæ
32188,10149,ºæ,ºæ
32189,10149,ºæ,ºæ
32190,10149,ºæ,ºæ
31132,10150,ºæ,ºæ
32191,10150,ºæ,ºæ
32192,10150,ºæ,ºæ
32193,10150,ºæ,ºæ
31039,10150,ºæ,ºæ
32194,10150,ºæ,ºæ
31626,10150,ºæ,ºæ
32195,10150,ºæ,ºæ
32196,10150,ºæ,ºæ
32197,10150,ºæ,ºæ
32198,10150,ºæ,ºæ
32186,10150,ºæ,ºæ
32199,10150,ºæ,ºæ
32200,10150,ºæ,ºæ
32201,10150,ºæ,ºæ
32202,10151,ºæ,ºæ
32203,10151,ºæ,ºæ
31553,10151,ºæ,ºæ
32204,10151,ºæ,ºæ
32205,10151,ºæ,ºæ
32206,10151,ºæ,ºæ
32207,10151,ºæ,ºæ
32208,10151,ºæ,ºæ
32209,10151,ºæ,ºæ
32210,10151,ºæ,ºæ
32211,10151,ºæ,ºæ
32212,10151,ºæ,ºæ
32213,10151,ºæ,ºæ
32214,10152,ºæ,ºæ
32215,10152,ºæ,ºæ
32216,10152,ºæ,ºæ
32217,10152,ºæ,ºæ
32218,10152,ºæ,ºæ
32219,10152,ºæ,ºæ
32220,10152,ºæ,ºæ
32221,10152,ºæ,ºæ
32222,10152,ºæ,ºæ
32359,10152,ºæ,ºæ
32224,10152,ºæ,ºæ
32225,10152,ºæ,ºæ
32226,10152,ºæ,ºæ
31087,10152,ºæ,ºæ
32227,10152,ºæ,ºæ
32228,10152,ºæ,ºæ
30034,10153,ºæ,ºæ
32229,10153,ºæ,ºæ
32230,10153,ºæ,ºæ
32231,10153,ºæ,ºæ
32232,10153,ºæ,ºæ
32233,10153,ºæ,ºæ
32234,10153,ºæ,ºæ
32235,10153,ºæ,ºæ
32236,10153,ºæ,ºæ
32237,10153,ºæ,ºæ
32238,10153,ºæ,ºæ
32239,10153,ºæ,ºæ
32240,10153,ºæ,ºæ
32241,10153,ºæ,ºæ
32242,10153,ºæ,ºæ
32243,10153,ºæ,ºæ
32244,10153,ºæ,ºæ
32245,10153,ºæ,ºæ
32246,10153,ºæ,ºæ
32247,10153,ºæ,ºæ
32248,10153,ºæ,ºæ
32249,10153,ºæ,ºæ
32250,10153,ºæ,ºæ
32251,10153,ºæ,ºæ
32252,10153,ºæ,ºæ
32253,10153,ºæ,ºæ
32254,10153,ºæ,ºæ
32255,10153,ºæ,ºæ
32256,10153,ºæ,ºæ
32257,10153,ºæ,ºæ
32258,10153,ºæ,ºæ
32259,10153,ºæ,ºæ
32260,10153,ºæ,ºæ
32261,10153,ºæ,ºæ
32262,10153,ºæ,ºæ
31195,10153,ºæ,ºæ
32263,10153,ºæ,ºæ
32264,10153,ºæ,ºæ
32265,10153,ºæ,ºæ
32266,10153,ºæ,ºæ
32267,10153,ºæ,ºæ
32268,10153,ºæ,ºæ
32269,10153,ºæ,ºæ
32270,10153,ºæ,ºæ
32271,10153,ºæ,ºæ
32272,10153,ºæ,ºæ
32273,10153,ºæ,ºæ
32274,10153,ºæ,ºæ
32275,10153,ºæ,ºæ
32276,10153,ºæ,ºæ
32277,10153,ºæ,ºæ
32278,10153,ºæ,ºæ
30107,10153,ºæ,ºæ
32279,10153,ºæ,ºæ
32280,10153,ºæ,ºæ
32281,10153,ºæ,ºæ
32282,10153,ºæ,ºæ
32283,10153,ºæ,ºæ
32284,10153,ºæ,ºæ
32285,10154,ºæ,ºæ
32286,10154,ºæ,ºæ
32287,10154,ºæ,ºæ
32288,10154,ºæ,ºæ
32289,10154,ºæ,ºæ
32290,10154,ºæ,ºæ
32291,10154,ºæ,ºæ
32292,10154,ºæ,ºæ
32293,10154,ºæ,ºæ
32294,10154,ºæ,ºæ
32295,10154,ºæ,ºæ
32296,10155,ºæ,ºæ
31144,10155,ºæ,ºæ
32297,10155,ºæ,ºæ
32298,10155,ºæ,ºæ
32299,10155,ºæ,ºæ
32300,10155,ºæ,ºæ
32301,10155,ºæ,ºæ
32302,10155,ºæ,ºæ
32303,10155,ºæ,ºæ
32304,10155,ºæ,ºæ
32305,10155,ºæ,ºæ
32306,10155,ºæ,ºæ
32307,10155,ºæ,ºæ
32308,10155,ºæ,ºæ
32309,10155,ºæ,ºæ
32310,10155,ºæ,ºæ
32311,10155,ºæ,ºæ
32312,10155,ºæ,ºæ
31814,10155,ºæ,ºæ
32313,10155,ºæ,ºæ
32314,10155,ºæ,ºæ
32315,10155,ºæ,ºæ
32316,10155,ºæ,ºæ
32317,10155,ºæ,ºæ
32318,10155,ºæ,ºæ
32319,10155,ºæ,ºæ
32320,10155,ºæ,ºæ
32321,10155,ºæ,ºæ
32322,10155,ºæ,ºæ
32323,10155,ºæ,ºæ
32324,10155,ºæ,ºæ
31242,10156,ºæ,ºæ
32325,10156,ºæ,ºæ
32326,10156,ºæ,ºæ
32327,10156,ºæ,ºæ
32328,10156,ºæ,ºæ
31512,10156,ºæ,ºæ
32329,10156,ºæ,ºæ
30964,10156,ºæ,ºæ
32330,10156,ºæ,ºæ
32331,10156,ºæ,ºæ
32332,10156,ºæ,ºæ
32333,10156,ºæ,ºæ
32334,10156,ºæ,ºæ
32335,10156,ºæ,ºæ
32336,10156,ºæ,ºæ
32337,10156,ºæ,ºæ
32338,10156,ºæ,ºæ
32339,10156,ºæ,ºæ
32340,10156,ºæ,ºæ
32341,10156,ºæ,ºæ
32342,10156,ºæ,ºæ
32343,10156,ºæ,ºæ
32344,10156,ºæ,ºæ
32345,10156,ºæ,ºæ
32346,10157,ºæ,ºæ
32347,10157,ºæ,ºæ
32348,10157,ºæ,ºæ
32349,10157,ºæ,ºæ
32350,10157,ºæ,ºæ
32351,10157,ºæ,ºæ
31649,10157,ºæ,ºæ
31471,10157,ºæ,ºæ
32352,10157,ºæ,ºæ
32353,10157,ºæ,ºæ
32354,10157,ºæ,ºæ
32355,10157,ºæ,ºæ
32356,10157,ºæ,ºæ
32357,10157,ºæ,ºæ
32358,10157,ºæ,ºæ
32359,10158,ºæ,ºæ
32360,10158,ºæ,ºæ
32361,10158,ºæ,ºæ
32362,10158,ºæ,ºæ
32363,10158,ºæ,ºæ
32364,10158,ºæ,ºæ
32365,10158,ºæ,ºæ
32366,10158,ºæ,ºæ
32367,10158,ºæ,ºæ
32368,10158,ºæ,ºæ
